Nb de frequency :   120
 0.2000
  7.858369E-02  -2.574343E-09  1.417252E-08  1.338805E-09  3.516212E-02  -2.629662E-09
  2.290304E-08  1.471365E+00  -3.055007E-06  -2.607659E-02  5.522886E-08  -1.514382E-08
  -2.270446E-10  -3.561584E-08  6.042437E+00  3.658632E-08  8.147204E-08  -4.788076E-09
  -1.724662E-10  -2.497293E-02  1.156193E-07  4.236219E-02  -1.455016E-09  1.137469E-10
  2.228646E-02  -6.705183E-10  3.091787E-08  4.533816E-09  1.330091E-01  1.579222E-09
  1.794906E-08  -3.502061E-08  -1.549342E-07  4.537782E-09  6.617125E-08  6.465906E-02
 0.5345
  7.838612E-02  -2.634318E-09  3.041726E-08  7.258660E-10  3.479562E-02  -2.034634E-09
  2.290518E-08  1.471374E+00  -2.828809E-06  -2.602650E-02  7.292257E-08  -3.698591E-08
  -9.071722E-09  2.637373E-10  5.926379E+00  4.872265E-08  5.027181E-08  -3.800254E-09
  -1.729513E-10  -2.491873E-02  1.293734E-07  4.236046E-02  -8.897393E-10  5.106380E-10
  2.205620E-02  -3.546316E-10  2.553838E-08  5.739217E-09  1.326527E-01  2.769134E-09
  1.910874E-08  -4.432178E-08  -1.746456E-07  4.064919E-09  6.597929E-08  6.467186E-02
 0.8689
  7.841361E-02  -2.668247E-09  4.093181E-08  3.388549E-10  3.484869E-02  -1.700638E-09
  2.235080E-08  1.472495E+00  -2.615262E-06  -2.616209E-02  8.256722E-08  -4.887470E-08
  -1.407487E-08  2.470943E-08  5.824761E+00  5.575517E-08  2.599357E-08  -2.621870E-09
  -2.049314E-10  -2.504035E-02  1.338111E-07  4.243587E-02  -6.304519E-10  7.514856E-10
  2.209906E-02  -3.187522E-10  2.118090E-08  6.201835E-09  1.328878E-01  3.889682E-09
  2.012455E-08  -4.815350E-08  -1.818484E-07  3.261120E-09  6.622803E-08  6.471044E-02
 1.2034
  7.864850E-02  -2.681333E-09  4.644757E-08  1.466061E-10  3.528654E-02  -1.585271E-09
  2.134505E-08  1.474772E+00  -2.411722E-06  -2.648803E-02  8.538629E-08  -5.241625E-08
  -1.581344E-08  3.920344E-08  5.734109E+00  5.838293E-08  7.910474E-09  -1.332636E-09
  -2.619184E-10  -2.534173E-02  1.300663E-07  4.258896E-02  -6.237228E-10  8.613399E-10
  2.239219E-02  -5.070758E-10  1.784377E-08  6.043059E-09  1.336779E-01  4.912337E-09
  2.092472E-08  -4.744322E-08  -1.785723E-07  2.203921E-09  6.663891E-08  6.477705E-02
 1.5378
  7.907316E-02  -2.678776E-09  4.769593E-08  1.179541E-10  3.607436E-02  -1.646127E-09
  1.999312E-08  1.478246E+00  -2.215547E-06  -2.700895E-02  8.260326E-08  -4.921664E-08
  -1.486438E-08  4.522793E-08  5.650951E+00  5.730498E-08  -4.704316E-09  -1.226132E-11
  -3.374241E-10  -2.582679E-02  1.192727E-07  4.282027E-02  -8.161204E-10  8.652514E-10
  2.291272E-02  -8.637978E-10  1.552535E-08  5.384278E-09  1.349868E-01  5.808574E-09
  2.143745E-08  -4.311837E-08  -1.668469E-07  9.708554E-10  6.693339E-08  6.487395E-02
 1.8723
  7.966995E-02  -2.665778E-09  4.540830E-08  2.217332E-10  3.717735E-02  -1.840800E-09
  1.840016E-08  1.482958E+00  -2.024093E-06  -2.772952E-02  7.544161E-08  -4.088196E-08
  -1.180464E-08  4.426510E-08  5.571814E+00  5.322039E-08  -1.257764E-08  1.259543E-09
  -4.249603E-10  -2.649947E-02  1.025641E-07  4.313034E-02  -1.154214E-09  7.882703E-10
  2.363778E-02  -1.333114E-09  1.422396E-08  4.346881E-09  1.367779E-01  6.549865E-09
  2.159097E-08  -3.610642E-08  -1.487019E-07  -3.605414E-10  6.683291E-08  6.500338E-02
 2.2067
  8.042122E-02  -2.647539E-09  4.031607E-08  4.267780E-10  3.856071E-02  -2.126887E-09
  1.667136E-08  1.488951E+00  -1.834716E-06  -2.865437E-02  6.512483E-08  -2.901829E-08
  -7.211176E-09  3.779713E-08  5.493227E+00  4.682821E-08  -1.643632E-08  2.403068E-09
  -5.180390E-10  -2.736368E-02  8.107436E-08  4.351972E-02  -1.584571E-09  6.554471E-10
  2.454451E-02  -1.859219E-09  1.393798E-08  3.052259E-09  1.390149E-01  7.107684E-09
  2.131348E-08  -2.733480E-08  -1.261670E-07  -1.712735E-09  6.605891E-08  6.516757E-02
 2.5412
  8.130934E-02  -2.629262E-09  3.315064E-08  7.019229E-10  4.018964E-02  -2.461981E-09
  1.491187E-08  1.496268E+00  -1.644773E-06  -2.978817E-02  5.287639E-08  -1.523169E-08
  -1.660937E-09  2.730620E-08  5.411716E+00  3.882749E-08  -1.700721E-08  3.338602E-09
  -6.101720E-10  -2.842337E-02  5.593732E-08  4.398894E-02  -2.053761E-09  4.918321E-10
  2.561004E-02  -2.386310E-09  1.466573E-08  1.621801E-09  1.416614E-01  7.453502E-09
  2.053321E-08  -1.773096E-08  -1.012719E-07  -3.008190E-09  6.433283E-08  6.536879E-02
 2.8756
  8.236592E-02  -2.735962E-09  2.858128E-08  9.301486E-10  4.213352E-02  -2.672705E-09
  1.342813E-08  1.505104E+00  -1.439547E-06  -3.120310E-02  4.158505E-08  -2.265368E-09
  4.029647E-09  2.513156E-08  5.326447E+00  3.266163E-08  -1.668199E-08  3.643743E-09
  -7.487508E-10  -2.974533E-02  2.661933E-08  4.456114E-02  -2.591526E-09  3.146909E-10
  2.688098E-02  -2.604334E-09  1.765527E-08  4.094769E-10  1.448166E-01  7.411563E-09
  1.883632E-08  -8.647812E-09  -7.890179E-08  -4.165560E-09  6.085827E-08  6.560697E-02
 3.2101
  8.356225E-02  -2.869885E-09  1.702120E-08  1.311045E-09  4.433509E-02  -2.943578E-09
  1.205825E-08  1.515490E+00  -1.221395E-06  -3.289560E-02  3.116554E-08  8.367996E-09
  9.286391E-09  5.932626E-09  5.231841E+00  2.311471E-08  -1.355943E-08  3.805305E-09
  -7.428895E-10  -3.132586E-02  -4.557158E-09  4.523348E-02  -2.912785E-09  2.392806E-10
  2.831941E-02  -2.931428E-09  2.124388E-08  -7.051840E-10  1.484141E-01  7.136809E-09
  1.629158E-08  -1.661919E-09  -5.817813E-08  -4.939496E-09  5.533162E-08  6.588515E-02
 3.5445
  8.485694E-02  -2.882426E-09  6.413837E-09  1.607708E-09  4.671201E-02  -3.200437E-09
  1.109604E-08  1.527440E+00  -9.947698E-07  -3.485139E-02  2.164948E-08  1.481615E-08
  1.393073E-08  -1.436029E-08  5.122051E+00  1.351702E-08  -7.118781E-09  3.277608E-09
  -7.266546E-10  -3.315118E-02  -3.449851E-08  4.599902E-02  -2.856047E-09  2.211009E-10
  2.987085E-02  -2.948409E-09  2.991548E-08  -1.587174E-09  1.523550E-01  6.693873E-09
  1.304021E-08  2.526027E-09  -4.230248E-08  -5.334924E-09  4.752424E-08  6.620715E-02
 3.8790
  8.618752E-02  -2.845005E-09  -1.669461E-09  1.800385E-09  4.913858E-02  -3.264395E-09
  1.055748E-08  1.540886E+00  -7.793867E-07  -3.702590E-02  1.532235E-08  1.676140E-08
  1.654079E-08  -3.006299E-08  4.991194E+00  5.347234E-09  -9.538017E-11  2.125146E-09
  -7.120232E-10  -3.517934E-02  -6.038551E-08  4.684075E-02  -2.712800E-09  2.299074E-10
  3.145190E-02  -3.103908E-09  3.302228E-08  -2.303688E-09  1.564839E-01  5.963798E-09
  9.216603E-09  4.469814E-09  -3.122388E-08  -5.383254E-09  3.807365E-08  6.657751E-02
 4.2134
  8.747135E-02  -2.649496E-09  -7.094352E-09  1.863708E-09  5.144611E-02  -3.235486E-09
  1.026718E-08  1.555671E+00  -5.726255E-07  -3.933836E-02  1.136021E-08  1.557467E-08
  1.696273E-08  -3.704371E-08  4.834161E+00  -9.791077E-10  5.951569E-09  7.414923E-10
  -7.099140E-10  -3.733475E-02  -8.136568E-08  4.773008E-02  -2.542126E-09  3.105552E-10
  3.295049E-02  -3.256692E-09  3.281887E-08  -2.858886E-09  1.605899E-01  4.872819E-09
  5.367340E-09  4.004712E-09  -2.380527E-08  -5.230870E-09  2.778322E-08  6.700172E-02
 4.5479
  8.860986E-02  -2.248220E-09  -1.018403E-08  1.809583E-09  5.342964E-02  -3.009209E-09
  9.914300E-09  1.571528E+00  -3.694757E-07  -4.166868E-02  9.702092E-09  1.129128E-08
  1.578285E-08  -3.610528E-08  4.647192E+00  -4.273252E-09  9.728435E-09  -3.280217E-10
  -7.392106E-10  -3.950514E-02  -9.552958E-08  4.862669E-02  -2.181610E-09  3.861225E-10
  3.423031E-02  -3.464502E-09  2.766976E-08  -3.306537E-09  1.644150E-01  3.538653E-09
  1.670651E-09  1.868950E-09  -1.932246E-08  -4.856411E-09  1.680780E-08  6.748544E-02
 4.8824
  8.949686E-02  -1.663453E-09  -1.137923E-08  1.603001E-09  5.486304E-02  -2.685074E-09
