Nb de frequency :   120
 0.2000
  0.347209E-07  0.160503E+01  0.682368E-06 -0.457623E-01  0.137120E-06 -0.384898E-08
 -0.158907E-07  0.166707E-06  0.416892E+01  0.323053E-08 -0.927912E-08 -0.129949E-07
 -0.348518E-08 -0.433221E-01 -0.618020E-07  0.503266E-01 -0.620872E-09  0.974978E-09
  0.362366E-01  0.465661E-08 -0.112428E-06 -0.654836E-09  0.171491E+00 -0.491491E-08
 -0.156533E-07 -0.160653E-07 -0.119500E-06  0.100372E-07 -0.419257E-07  0.686113E-01
 5.5513
  0.909668E-01 -0.395812E-08 -0.103028E-07  0.229193E-09  0.565848E-01  0.624277E-08
  0.410364E-08  0.162207E+01  0.307802E-06 -0.475407E-01  0.439934E-08 -0.548825E-07
 -0.944419E-08  0.987202E-07  0.384016E+01 -0.327418E-07 -0.257259E-07 -0.165528E-07
  0.931323E-09 -0.449652E-01 -0.739383E-07  0.510629E-01 -0.479565E-08  0.125783E-08
  0.361888E-01  0.172295E-07 -0.201690E-07 -0.149885E-08  0.173178E+00 -0.434011E-08
 -0.415685E-08 -0.358559E-07 -0.558794E-08 -0.568616E-08 -0.147801E-07  0.692612E-01
 5.8857
  0.905973E-01  0.931323E-09 -0.143918E-07  0.440195E-09  0.551391E-01 -0.538421E-09
  0.168220E-07  0.163981E+01  0.242144E-07 -0.485739E-01  0.545757E-07 -0.231776E-07
 -0.301752E-07 -0.167638E-06  0.348448E+01  0.221771E-07 -0.129372E-06 -0.793295E-08
 -0.392902E-09 -0.459243E-01 -0.712607E-07  0.515660E-01  0.386558E-08  0.333148E-08
  0.351790E-01  0.111759E-07  0.198197E-07 -0.331056E-08  0.173170E+00  0.799992E-08
 -0.473392E-09 -0.218861E-07 -0.261352E-07 -0.151704E-08 -0.178579E-07  0.700350E-01
 6.2202
  0.895345E-01 -0.256114E-08 -0.224973E-07 -0.444561E-08  0.521395E-01  0.713044E-09
 -0.444415E-07  0.165491E+01 -0.155065E-06 -0.486069E-01 -0.104179E-06 -0.327163E-07
