
      0    580    592      1
    1 -0.3750000E+00 -0.1331840E+00 -0.9972250E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032190E-04
    1 -0.3750000E+00 -0.1310813E+00 -0.1137726E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032192E-04
    1 -0.3750000E+00 -0.1287448E+00 -0.1234505E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032191E-04
    1 -0.3750000E+00 -0.1262645E+00 -0.1283843E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032190E-04
    1 -0.3750000E+00 -0.1237355E+00 -0.1283843E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032190E-04
    1 -0.3750000E+00 -0.1212552E+00 -0.1234505E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032194E-04
    1 -0.3750000E+00 -0.1189187E+00 -0.1137726E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032189E-04
    1 -0.3750000E+00 -0.1168160E+00 -0.9972255E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032192E-04
    1 -0.3750000E+00 -0.1150277E+00 -0.8184018E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032190E-04
    1 -0.3750000E+00 -0.1136227E+00 -0.6081273E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032190E-04
    1 -0.3750000E+00 -0.1126549E+00 -0.3744830E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032190E-04
    1 -0.3750000E+00 -0.1121616E+00 -0.1264474E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.2032191E-04
    1 -0.3750000E+00 -0.1459083E+00 -0.2059287E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386986E-04
    1 -0.3750000E+00 -0.1451048E+00 -0.6098723E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386986E-04
    1 -0.3750000E+00 -0.1435287E+00 -0.9903789E-02 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386987E-04
    1 -0.3750000E+00 -0.1412405E+00 -0.1332826E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386992E-04
    1 -0.3750000E+00 -0.1383283E+00 -0.1624053E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386980E-04
    1 -0.3750000E+00 -0.1349038E+00 -0.1852868E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386983E-04
    1 -0.3750000E+00 -0.1310987E+00 -0.2010480E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.3386989E-04
