         840
  0.200000003      0.200000003      0.200000003      0.200000003      0.200000003      0.200000003      0.200000003      0.534453750      0.534453750      0.534453750      0.534453750      0.534453750      0.534453750      0.534453750      0.868907511      0.868907511      0.868907511      0.868907511      0.868907511      0.868907511      0.868907511       1.20336139       1.20336139       1.20336139       1.20336139       1.20336139       1.20336139       1.20336139       1.53781509       1.53781509       1.53781509       1.53781509       1.53781509       1.53781509       1.53781509       1.87226892       1.87226892       1.87226892       1.87226892       1.87226892       1.87226892       1.87226892       2.20672274       2.20672274       2.20672274       2.20672274       2.20672274       2.20672274       2.20672274       2.54117656       2.54117656       2.54117656       2.54117656       2.54117656       2.54117656       2.54117656       2.87563014       2.87563014       2.87563014       2.87563014       2.87563014       2.87563014       2.87563014       3.21008396       3.21008396       3.21008396       3.21008396       3.21008396       3.21008396       3.21008396       3.54453778       3.54453778       3.54453778       3.54453778       3.54453778       3.54453778       3.54453778       3.87899160       3.87899160       3.87899160       3.87899160       3.87899160       3.87899160       3.87899160       4.21344519       4.21344519       4.21344519       4.21344519       4.21344519       4.21344519       4.21344519       4.54789877       4.54789877       4.54789877       4.54789877       4.54789877       4.54789877       4.54789877       4.88235283       4.88235283       4.88235283       4.88235283       4.88235283       4.88235283       4.88235283       5.21680641       5.21680641       5.21680641       5.21680641       5.21680641       5.21680641       5.21680641       5.55125999       5.55125999       5.55125999       5.55125999       5.55125999       5.55125999       5.55125999       5.88571405       5.88571405       5.88571405       5.88571405       5.88571405       5.88571405       5.88571405       6.22016764       6.22016764       6.22016764       6.22016764       6.22016764       6.22016764       6.22016764       6.55462170       6.55462170       6.55462170       6.55462170       6.55462170       6.55462170       6.55462170       6.88907528       6.88907528       6.88907528       6.88907528       6.88907528       6.88907528       6.88907528       7.22352934       7.22352934       7.22352934       7.22352934       7.22352934       7.22352934       7.22352934       7.55798292       7.55798292       7.55798292       7.55798292       7.55798292       7.55798292       7.55798292       7.89243650       7.89243650       7.89243650       7.89243650       7.89243650       7.89243650       7.89243650       8.22689056       8.22689056       8.22689056       8.22689056       8.22689056       8.22689056       8.22689056       8.56134415       8.56134415       8.56134415       8.56134415       8.56134415       8.56134415       8.56134415       8.89579773       8.89579773       8.89579773       8.89579773       8.89579773       8.89579773       8.89579773       9.23025131       9.23025131       9.23025131       9.23025131       9.23025131       9.23025131       9.23025131       9.56470585       9.56470585       9.56470585       9.56470585       9.56470585       9.56470585       9.56470585       9.89915943       9.89915943       9.89915943       9.89915943       9.89915943       9.89915943       9.89915943       10.2336130       10.2336130       10.2336130       10.2336130       10.2336130       10.2336130       10.2336130       10.5680666       10.5680666       10.5680666       10.5680666       10.5680666       10.5680666       10.5680666       10.9025202       10.9025202       10.9025202       10.9025202       10.9025202       10.9025202       10.9025202       11.2369747       11.2369747       11.2369747       11.2369747       11.2369747       11.2369747       11.2369747       11.5714283       11.5714283       11.5714283       11.5714283       11.5714283       11.5714283       11.5714283       11.9058819       11.9058819       11.9058819       11.9058819       11.9058819       11.9058819       11.9058819       12.2403355       12.2403355       12.2403355       12.2403355       12.2403355       12.2403355       12.2403355       12.5747890       12.5747890       12.5747890       12.5747890       12.5747890       12.5747890       12.5747890       12.9092436       12.9092436       12.9092436       12.9092436       12.9092436       12.9092436       12.9092436       13.2436972       13.2436972       13.2436972       13.2436972       13.2436972       13.2436972       13.2436972       13.5781507       13.5781507       13.5781507       13.5781507       13.5781507       13.5781507       13.5781507       13.9126043       13.9126043       13.9126043       13.9126043       13.9126043       13.9126043       13.9126043       14.2470589       14.2470589       14.2470589       14.2470589       14.2470589       14.2470589       14.2470589       14.5815125       14.5815125       14.5815125       14.5815125       14.5815125       14.5815125       14.5815125       14.9159660       14.9159660       14.9159660       14.9159660       14.9159660       14.9159660       14.9159660       15.2504196       15.2504196       15.2504196       15.2504196       15.2504196       15.2504196       15.2504196       15.5848732       15.5848732       15.5848732       15.5848732       15.5848732       15.5848732       15.5848732       15.9193277       15.9193277       15.9193277       15.9193277       15.9193277       15.9193277       15.9193277       16.2537823       16.2537823       16.2537823       16.2537823       16.2537823       16.2537823       16.2537823       16.5882359       16.5882359       16.5882359       16.5882359       16.5882359       16.5882359       16.5882359       16.9226894       16.9226894       16.9226894       16.9226894       16.9226894       16.9226894       16.9226894       17.2571430       17.2571430       17.2571430       17.2571430       17.2571430       17.2571430       17.2571430       17.5915966       17.5915966       17.5915966       17.5915966       17.5915966       17.5915966       17.5915966       17.9260502       17.9260502       17.9260502       17.9260502       17.9260502       17.9260502       17.9260502       18.2605038       18.2605038       18.2605038       18.2605038       18.2605038       18.2605038       18.2605038       18.5949593       18.5949593       18.5949593       18.5949593       18.5949593       18.5949593       18.5949593       18.9294128       18.9294128       18.9294128       18.9294128       18.9294128       18.9294128       18.9294128       19.2638645       19.2638645       19.2638645       19.2638645       19.2638645       19.2638645       19.2638645       19.5983200       19.5983200       19.5983200       19.5983200       19.5983200       19.5983200       19.5983200       19.9327736       19.9327736       19.9327736       19.9327736       19.9327736       19.9327736       19.9327736       20.2672272       20.2672272       20.2672272       20.2672272       20.2672272       20.2672272       20.2672272       20.6016827       20.6016827       20.6016827       20.6016827       20.6016827       20.6016827       20.6016827       20.9361343       20.9361343       20.9361343       20.9361343       20.9361343       20.9361343       20.9361343       21.2705879       21.2705879       21.2705879       21.2705879       21.2705879       21.2705879       21.2705879       21.6050415       21.6050415       21.6050415       21.6050415       21.6050415       21.6050415       21.6050415       21.9394970       21.9394970       21.9394970       21.9394970       21.9394970       21.9394970       21.9394970       22.2739506       22.2739506       22.2739506       22.2739506       22.2739506       22.2739506       22.2739506       22.6084023       22.6084023       22.6084023       22.6084023       22.6084023       22.6084023       22.6084023       22.9428577       22.9428577       22.9428577       22.9428577       22.9428577       22.9428577       22.9428577       23.2773113       23.2773113       23.2773113       23.2773113       23.2773113       23.2773113       23.2773113       23.6117649       23.6117649       23.6117649       23.6117649       23.6117649       23.6117649       23.6117649       23.9462204       23.9462204       23.9462204       23.9462204       23.9462204       23.9462204       23.9462204       24.2806721       24.2806721       24.2806721       24.2806721       24.2806721       24.2806721       24.2806721       24.6151257       24.6151257       24.6151257       24.6151257       24.6151257       24.6151257       24.6151257       24.9495792       24.9495792       24.9495792       24.9495792       24.9495792       24.9495792       24.9495792       25.2840347       25.2840347       25.2840347       25.2840347       25.2840347       25.2840347       25.2840347       25.6184883       25.6184883       25.6184883       25.6184883       25.6184883       25.6184883       25.6184883       25.9529400       25.9529400       25.9529400       25.9529400       25.9529400       25.9529400       25.9529400       26.2873955       26.2873955       26.2873955       26.2873955       26.2873955       26.2873955       26.2873955       26.6218491       26.6218491       26.6218491       26.6218491       26.6218491       26.6218491       26.6218491       26.9563026       26.9563026       26.9563026       26.9563026       26.9563026       26.9563026       26.9563026       27.2907581       27.2907581       27.2907581       27.2907581       27.2907581       27.2907581       27.2907581       27.6252098       27.6252098       27.6252098       27.6252098       27.6252098       27.6252098       27.6252098       27.9596634       27.9596634       27.9596634       27.9596634       27.9596634       27.9596634       27.9596634       28.2941189       28.2941189       28.2941189       28.2941189       28.2941189       28.2941189       28.2941189       28.6285725       28.6285725       28.6285725       28.6285725       28.6285725       28.6285725       28.6285725       28.9630260       28.9630260       28.9630260       28.9630260       28.9630260       28.9630260       28.9630260       29.2974777       29.2974777       29.2974777       29.2974777       29.2974777       29.2974777       29.2974777       29.6319332       29.6319332       29.6319332       29.6319332       29.6319332       29.6319332       29.6319332       29.9663868       29.9663868       29.9663868       29.9663868       29.9663868       29.9663868       29.9663868       30.3008404       30.3008404       30.3008404       30.3008404       30.3008404       30.3008404       30.3008404       30.6352959       30.6352959       30.6352959       30.6352959       30.6352959       30.6352959       30.6352959       30.9697475       30.9697475       30.9697475       30.9697475       30.9697475       30.9697475       30.9697475       31.3042011       31.3042011       31.3042011       31.3042011       31.3042011       31.3042011       31.3042011       31.6386566       31.6386566       31.6386566       31.6386566       31.6386566       31.6386566       31.6386566       31.9731102       31.9731102       31.9731102       31.9731102       31.9731102       31.9731102       31.9731102       32.3075638       32.3075638       32.3075638       32.3075638       32.3075638       32.3075638       32.3075638       32.6420174       32.6420174       32.6420174       32.6420174       32.6420174       32.6420174       32.6420174       32.9764709       32.9764709       32.9764709       32.9764709       32.9764709       32.9764709       32.9764709       33.3109245       33.3109245       33.3109245       33.3109245       33.3109245       33.3109245       33.3109245       33.6453781       33.6453781       33.6453781       33.6453781       33.6453781       33.6453781       33.6453781       33.9798317       33.9798317       33.9798317       33.9798317       33.9798317       33.9798317       33.9798317       34.3142853       34.3142853       34.3142853       34.3142853       34.3142853       34.3142853       34.3142853       34.6487389       34.6487389       34.6487389       34.6487389       34.6487389       34.6487389       34.6487389       34.9831924       34.9831924       34.9831924       34.9831924       34.9831924       34.9831924       34.9831924       35.3176460       35.3176460       35.3176460       35.3176460       35.3176460       35.3176460       35.3176460       35.6520996       35.6520996       35.6520996       35.6520996       35.6520996       35.6520996       35.6520996       35.9865570       35.9865570       35.9865570       35.9865570       35.9865570       35.9865570       35.9865570       36.3210068       36.3210068       36.3210068       36.3210068       36.3210068       36.3210068       36.3210068       36.6554604       36.6554604       36.6554604       36.6554604       36.6554604       36.6554604       36.6554604       36.9899178       36.9899178       36.9899178       36.9899178       36.9899178       36.9899178       36.9899178       37.3243675       37.3243675       37.3243675       37.3243675       37.3243675       37.3243675       37.3243675       37.6588249       37.6588249       37.6588249       37.6588249       37.6588249       37.6588249       37.6588249       37.9932785       37.9932785       37.9932785       37.9932785       37.9932785       37.9932785       37.9932785       38.3277283       38.3277283       38.3277283       38.3277283       38.3277283       38.3277283       38.3277283       38.6621857       38.6621857       38.6621857       38.6621857       38.6621857       38.6621857       38.6621857       38.9966393       38.9966393       38.9966393       38.9966393       38.9966393       38.9966393       38.9966393       39.3310928       39.3310928       39.3310928       39.3310928       39.3310928       39.3310928       39.3310928       39.6655464       39.6655464       39.6655464       39.6655464       39.6655464       39.6655464       39.6655464       40.0000000       40.0000000       40.0000000       40.0000000       40.0000000       40.0000000       40.0000000    
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           1          -1          -1          -1          -1          -1          -1
           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
